text	label
java.lang.UnsatisfiedLinkError: Native Library {____.dll} already loaded in another classloader	6
How to track down CPU intensive requests	4
Regular expression with RedirectMatch does anything	4
Matlab command to access the last line of each file?	6
auto-detecting components using spring annotations	11
Encoding of the AuthzSVNAccessFile	4
Need to add selector to child UL in WordPress menu	1
XLL plugin's DDEConnect fails when connecting to Excel?	5
Drupal PHP pages without having a DB Query?	17
Using a custom URL parameter in Wordpress (with permalinks)?	1
local variable inside  the loop issue	10
How do I display a ratio in Excel in the format A:B?	5
Oracle: What exactly do quotation marks around the table name do?	2
Using Linq SubmitChanges without TimeStamp and StoredProcedures the same time	18
What replaces class variables in scala ?	13
Haskell: Writing text files and parsing them back to original format	19
Magento product's category	20
Ajax page part load and Google.	15
Haskell IO with Numbers	19
Call an haskell function in .net	19
Open Directory directory domain name on Mac OS X	9
Visual Studio Unit Test - The member specified could not be found.	7
Haskell: How to type cast	19
how to check if a string has spaces in bash shell	10
How can an Excel Add-In respond to events in any worksheet?	5
Fetch iTunes album artwork without iTunes running	8
oracle subselect with dynamic table and column	2
Duplicating views	8
wordpress: add the categories to a post rss title	1
How to know which stored procedures are running in an Oracle database?	2
Why aren't jQuery and cycle working in Wordpress?	1
bash script - select from database into variable	10
Qt4: QTableView mouse button events not caught	16
When using a LINQ Where clause on a Dictionary, how can I return a dictionary of the same type?	18
Tortoise SVN Move command fails	3
LINQ to entities - Building where clauses to test within a many to many relationship.	18
Drupal Token Examples of Usage	17
svn externals not working	3
What would make development with SharePoint easier?	14
Apache Timeout directive not working?	4
Excel Conditional formatting with weighted total	5
Creating registerable Visual Studio packages	7
How to play with Specs matchers in Scala REPL?	13
Magento - using $this->getPriceHtml on custom page template	20
apache rewrite htaccess	4
grep-ing multiple files	10
How to solve the problem with the use of deprecated function ereg() of PHP 5.3.0 in Drupal  6.13	17
Apache using Python 2.4, Python 2.5 scripts failing	4
Plot graphs in MATLAB	6
Digester: Extracting node name	4
How to access the uiserID of the user who initiated a workflow	14
Oracle TIMESTAMP WITH TIMEZONE named zone vs offset	2
Multiple web application deployment targets in Visual Studio 2008?	7
LINQ: what is the type of a result?	18
Give me awesome Visual Studio keyboard short cuts!	7
Visual Studio Solutions / Multiple project : How to effectively propagate project properties amongst several projects	7
BPEL for data synchronization	2
Updating your blog from a localhost version	1
How to avoid storing passwords in the clear for tomcat's server.xml Resource definition of a DataSource?	2
Passing BASH arguments	10
Scala and Java Real-Time System	13
How do you read a third-party Cocoa project?	8
Hide categories that have no products magento	20
Can you configure mod_proxy as a reverse proxy cache?	4
How come sqlplus not connecting?	2
Compiling a shared library with QT on Ubuntu 9.10	16
how to new a nib file in xcode 3.0?	8
File Watcher in Cocoa	8
What is the conceptual difference between a Product and a Quote Item	20
How to get the reference to a model object instance in Magento	20
How do I write a bash alias/function to grep all files in all subdirectories for a string?	10
Application crashing when talking to oracle unless executable path contains spaces	2
Which one to use for payments on Drupal website, LM_Paypal or Ubercart ?	17
wxhaskell asynchronous updates	19
Excel 2003 VBA error 1004 after XML data import	5
WordPress query posts into two Divs	1
Transpose a file in bash	10
"Direct ""puts"" in Rails, to Apache log"	4
How is Magento when it comes to adding custom functionality?	20
Excel 2002 Add-In not loading when the application opens	5
Excel: Set background colour of cell to rgb value of data in cell.	5
Is there option to have powerfull URL and Aliases in Drupal, not the poor one that I've found?	17
Which naming conventions do you use for SVN Branches and Tags?	3
How can I get rid of the resize-handle in a QDialog?	16
Sharepoint: how can i find all the pages that host a particular web part?	14
Hibernate Second level Cache <<net.sf.ehcache.hibernate.EhCacheProvider>>	12
Is it possible to change the step size of the built-in haskell range function or literal?	19
Apply dynamic properties to a bean at runtime	11
Naming Tags (Wordpress)	1
SVN update command to target a single externals subfolder ?	3
Automatic migratiion between different Persistent backends	19
How to validate database schema programmatically in hibernate with annotations?	12
Genealogy Query in Oracle	2
HIbernate - HBM.xml Automatic generation from DB Schema	12
YYYY-MM-DD format date in shell script	10
Easiest way to extract the urls from an html page using sed or awk only.	10
Getting the speaker audio signal and then streaming it out	9
Oracle how to export query to a text/csv file	2
what is encoding in Ajax?	15
How to use native C types with performSelectorOnMainThread:?	8
Spring parent and child resources	11
Qt LGPL license exception?	16
Implicit type parameters in Haskell class definition?	19
Removing Spring.Cache	11
Type classes in Haskell data types	19
Mac Dev - How to refresh view for 2d game?	9
"using haskell for ""business applications"""	19
Running a Socket Server in Cocoa	9
"Provide user with ""change permissions"" link on content type?"	17
Why does QWebFrame::evalutateJavaScript do nothing in this case?	16
creating patches between revisions per file	3
How to efficiently find correlation and discard points outside 3-sigma range in MATLAB?	6
"What does this Python code do:  shell=(sys.platform!=""win32""))"	9
Caching a resultset	11
QT, making UI that shrinks and expands	16
"Why is there ""data"" and ""newtype"" in Haskell?"	19
How to send keypresses from qt application to libvlc	16
How do I find the number of times a file was revised in subversion?	3
How to access a field's value via reflection (Scala 2.8)	13
Haskell speculative parallel execution	19
Are LINQ expression trees Turing complete?	18
"Continuation monad ""interface"""	19
Magento; dispatch multi store	20
iPhone subview design (UIView vs UIViewController)	8
how do i hide /magento/ in my site's url?	20
Scala XML Pattern matching and Attributes	13
Can apache's ProxyRemote be used to proxy HTTPS requests to mongrel for processing?	4
Why does Visual Studio 2008 forget where to dock my add-in's window pane?	7
Opening terminal windows with bash	10
Drupal Array of Inputs	17
How to override a Magento administration panel?	20
sequenctial autogenerated Id with help of linq	18
Getting Spring Application context from a non bean object without using Singleton	11
Apace mod_rewrite redirect to internal server	4
Linq: How to Assign to Related  Entities ?	18
Fudge Factor in Matlab	6
Displaying Japanese fonts in source code using Visual Studio	7
Microsoft Excel mangles Diacritics in .csv files?	5
How can I initialize state in a hidden way in Haskell (like the PRNG does)?	19
Dynamically hiding columns in a NSTableView	8
adding single.php page to wordpress or if condition for main page or post detail page...	1
Why are people continuing to use xml mapping files instead of annotations?	12
Automatically compile any Java class when the file is dropped in a directory	9
Apache worker MPM and Linux threads	4
IFilter dll works on Windows Desktop Search, but not on SharePoint 2007	14
Cocoa binding to a particular item in an array controller	8
Favorite Visual Studio keyboard shortcuts	7
Drupal: Sharing content across Multisite	17
How is pattern matching in Scala implemented at bytecode level?	13
MATLAB Heart Curve	6
Map applied to multiple arguments in Haskell	19
How would you put an Image next to a text cell for only parent rows in an outline view?	8
read data into matlab from textfile	6
serve with apache all paths under a domain through one script.	4
Haskell Input & Passing Values to Functions	19
Getting Kind mis-match error when trying to use existential quantification	19
How to write this as a single LINQ query	18
Shading an area boundered by a curve	6
Why does hibernate-entitymanager-3.3.2.GA depend on hibernate-3.2.6.ga?	12
scala override methods in child object of class	13
Can I use Magento without the sales features? Or am I better off with a scratch build?	20
AJAX Call to PHP script gives me 500 Internal Server Error??	15
How can you make your custom property of a webpart in SharePoint 2007, sort to the top of the property pane?	14
Copy Protection (mac apps): most cost effective solution??	8
spring vs ejb. can spring replace ejb?	11
What is the _root_ package in Scala?	13
Spring-AOP	11
have you tried the Spring Workflow alreay ?	11
Are Rank2Types/RankNTypes practical without polytype variables?	19
Oracle - How to have an out ref cursor parameter in a stored procedure?	2
matlab and function	6
Theming CCK node in Drupal 5	17
Developing for Mac OS X, on Windows?	9
basics of using cut awk grep and sed...	10
Spring + Hibernate - multiple databases	11
How would you make a checkbox delete a row in a table if checked (Cocoa) ?	8
JQuery ajax error function is executed even if query is successfull	15
"How do I write stderr to a file while using ""tee"" with a pipe?"	10
Porting .NET C++ standalone to Mac	9
What's the best .NET library for parsing and generating Excel spreadsheets?	5
Excel ODBC and 64 bit server	5
Setting a charset symbol in dylib	9
Looking for book on Bash scriping	10
Case senstive validation in Excel from Named List	5
Haskell sorting of an unorderable list using a proxy order	19
[self arguments] in NSScriptCommand	8
When to use the equals sign in a Scala method declaration?	13
HOWTO transfer a request made to an Apache server to an IIS server without using a URL redirect?	4
Licensing Technology for OS X applications?	8
Integrating Visual Studio Test Project with Cruise Control	7
How do I do this SELECT statement with LINQ?	18
Drupal Add Static link to a view	17
High speed udp receiver in matlab	6
What's a good library to manipulate Apache2 config files?	4
Warning: Ignoring excess mask dialog entries in:	6
Scala's Implementation of haskell last method	13
Versioning by default in SharePoint	14
Sharepoint 2007 NTLM issue with ASP.NET Web App hosted on Sharepoint server	14
Integrating Magento with SAP ECC 6.0 Backend	20
Ensure a subprocess is dead in Cocoa	8
Doing Forms With Just Windows SharePoint Services 3.0?	14
Is the Zen theme for Drupal enterprise ready?	17
Spring beans, Lifecycle in a XmlWebApplicationContext (web context)	11
Pattern matching with multiline XML case	13
Designing WordPress Themes using Dreamweaver	1
Problems with scrolling in TextView in Gtk2hs and Haskell.	19
LINQ JOIN in String Array	18
How to place comments through the Comment Approval Process in Wordpress?	1
Which version control tool is best sutiable to handle reflective or cyclic mergeing? SVN, Git?	3
Charging for subscriptions/downloads with Wordpress	1
SVN branching and merging in a rapidly changing feature environment with a high-turnover	3
AJAX HTTPHandler not updating image	15
How to tell if the user's using 24 hour time using Cocoa	8
how to plot ellipse in this format?	6
Hibernate: Identifier	12
Integrating JCaptcha with Spring Security	11
Using LINQ with stored procedure that returns multiple instances of the same entity per row	18
In MATLAB, what ASCII characters are allowed to be in a function name?	6
hibernate: Is this mapping allowed?	12
CSS not rendering on MAMP	1
Using predicates on an array controller to filter related objects	8
bit.ly links in wordpress twitter status updates leads to 404	1
Another shell open when at server?	10
bash: redirect and append both stdout and stderr	10
How to implement this Query in Hibernate?	12
Discrete Wavelet Transformation	6
Tricky brace expansion in shell	10
Name clashes between field labels of different datatypes in Haskell	19
OS X Keychain's Password Assistant feature via Terminal	9
How do I find a complete list of extensions installed in VS2008?	7
Magento - Display Attribute Admin Title	20
Guard is skipped when it should not be.	19
custom filter is not woring - Magento	20
cascade on many-to-one association in hibernate	12
Haskell Sample Projects	19
Restrictions in trait mixing	13
Sorting a Drupal field View by updated time.	17
How to determine if currency symbol is to the left or right of a number on MacOS	8
What is Apache process model?	4
Filterable SPFIeldUrl in default view.	14
Casting DateTime to OracleTimeStampTZ	2
using ajax update panel for update progress	15
"what is a ""Spark"" in haskell"	19
configure apache 6 with mysql	4
Detecting when an NSView is dealloc'ed	8
Cocoa NSArray/NSSet: -makeObjectsPerformSelector: vs. fast enumeration	9
ReportViewer displaying black background in Print Layout mode	7
Oracle: How to create an element in a specific namespace with XMLElement()	2
How to tie the Lifecycle for a Spring Bean to the webapps' lifecycle ?	11
"Oracle connection problem on Mac OSX: ""Status : Failure -Test failed: Io exception: The Network Adapter could not establish the connection"""	2
Haskell FFI: ForeignPtr seems not to get freed	19
How can I filter a product's availability using isSaleable attribute?	20
Delete all files but keep all directories in a bash script?	10
Encoding Keyboard Command Onto Bash Script	10
Has someone recent and trusted news about Linq to XSD?	18
Add (external) relationship (tagging) to existing Hibernate entities	12
Avoiding in-place pointcut expression in Spring AOP	11
jquery form plugin & programmatic submit	15
Concurrent sum	5
Find file launching a process	10
Is there a way to force traffic comin from www.abc.com to go to abc.com via htaccess or dns?	4
Callback for Button in QtCreator?	16
Do I have to delete it? [Qt]	16
In bash, how does one clear the current input?	10
Problem (bug?) loading hexadecimal data into MATLAB	6
Select count(*) from multiple tables	2
error handling with spring + servlet spec	11
How to set up Drupal default front page (view) to open in other language than default	17
collate 500 excel sheets into database	5
Hibernate: Connect to MySQL without Username or Password	12
different template for different categories in magento	20
Combining resultset in C# using Linq	18
What is the fastest way to insert data into an Oracle table?	2
Change cursor in GL fullscreen on OSX using cocoa?	9
LINQ - which layer should LINQ typically fall into, DAL ?	18
Referencing an Excel address within a cell, but also additional text	5
Using j2ep on an apache-tomcat cluster - design help	4
Matlab get file size	6
Equivalent of GetCursorPos() in Mac's Carbon	9
How to show the Logged Messages window in Xcode	8
Why toInteger :: Int -> Integer is lazy?	19
Remove newline character from first line of NSString	8
Integrating Spring Webflow 2 and Apache Tiles	11
How to create a bold, red text label in Qt?	16
Ever need to parse the svn log for files committed by a particular user since a certain date?	3
Use of Haskell state monad a code smell?	19
Adding a Custom Widget to Qt Designer	16
Access and modify attributes/objects which are not part of the form backing bean	11
Return value of nth or last match	5
Access denied  Tortoise SVN 64 bits	3
Moving from VSS to SVN	3
SharePoint Web Service Credentials	14
QT: custom widget in QScrollArea	16
WSS 3.0 Multiple Domains	14
Performance effect of enabling apache response time log directive	4
Progressive Enhancement	15
Esc and Enter keys in Cocoa dialog	8
Hibernate MappingException Unknown entity: $Proxy2	12
Excel vba: error hiding calculated field in Pivot tale	5
Why always return null when call the method IQueryable.FirstOrDefault()?	18
qt cannot open input file 'c:\Qt\qt\lib\qtmaind.lib'	16
Negate Unsigned Number in Bash	10
AJAX presentation ideas!!	15
Customizing default.master in WSS 3.0	14
Magento - Paypal Express 404 Error	20
Excel document recovery	5
unable to bind a signal to a slot in QT	16
Dealing with large files in Haskell	19
hibernate.hbm2ddl.auto how does Hibernate decide when to create or update the ddl?	12
what do the terms formBackingObject and ModelAttribute mean in Spring MVC?	11
Magento Custom Module database query	20
How do I create image roll over nav buttons in Wordpress	1
Lists in Haskell : data type or abstract data type?	19
Keep formatting on an excel cell	5
Video streaming woes	9
How do I test if a column equals empty_clob() in Oracle?	2
Qt does not create output files in debug/release folders in Linux	16
Building the Multimedia Module of Qt Mobilty with QML Extensions	16
In SharePoint 2007, how can I have one list displayed on two different sites/workspaces?	14
I have an exe setup file. I want to make it compatible with Mac OS.	9
Hibernate/Spring: Persisting collections	11
Which LINQ syntax do you prefer? Fluent or Query Expression	18
Capture console output for debugging in VS?	7
Excel formula to determine cell ID when a series of numbers turns negative	5
drupal cck image_field and imagecache	17
Magento: Multiple calls to same block template with cache on	20
What is the Bash command to create a hardlink to a directory in OS X?	9
Errors in Windows Forms controls in designer view	7
Remove white backgrounds from images	8
LINQ to SQL in Visual Studio 2005	18
how do i get a checkbox item from a QTableView and QStandardItemModel alone?	16
Good Syntax Highlighter For Self-Hosted WordPress Blog	1
What's the difference between Tomcat JNDI based and Spring/Hibernate DS based connection pooling	11
SharePoint Visual Studio document upload Web Test fails with Connot close stream until all bytes are written	14
What's the difference between [A,B] and [A;B] in MatLab?	6
Conditional Multiple Fields Searching and Filtering in LINQ	18
Batch Renaming with Bash	10
First non-empty cell in a spreadsheet row	5
How the Scala script that reads 5G log file from network drive should be modified in order to read last x lines (like 'tail' in Unix)?	13
svn merge with revision not doing what I expect	3
Exception handling in Ajax Calls.	15
Why does my Out of the Box SharePoint Navigation look like it is leaking memory	14
asp.net ajax 4.0 with MVC -externalize templates	15
Magento Store - Add nofollow to Layered Navigatio	20
Bash: Subprocess access variables	10
Linq2Entities / Linq2Sql - Comprehensive search...	18
"scala ""error: io error while decoding"" ""with utf-8"""	13
global properties in spring	11
Magento: Can you set it so all Websites share the same order increment id sequence?	20
AJAX progress bar dispaying loading progress percentage for page load	15
Storage of auditable fields per entity	12
Clean up before closing the QCoreApplication.	16
How to define persistent variable in SQL*PLUS	2
Wordpress support	1
How do I convince my team to drop sourcesafe and move to SVN?	3
Sharepoint 2007 maintenance and staging	14
Hibernate many to one delets all parents when a child is deleted	12
How to have an NSMenu with dynamic actions	8
Custom EntityNotFoundDelegate	12
Can I make QCompleter complete inline and show a popup.	16
Download attachments in one file	17
In Drupal 6, is there a way to take a custom field from the latest post to a taxonomy term, and display it in a view?	17
Nested Group by in LINQ	18
How to GZip every file separately	10
Ajax Response from  CGI program	15
How to get Model errors in AjaxSubmit?	15
Oracle SQL Developer not responsive when trying to view tables (or suggest an Oracle Mac client)	2
Find Mac OSX version installed using AppleScript	9
How to refer dynamically to another database user?	2
CSS: How to increase the size of a OSX submit button	9
Java spring database application won't quit reference to org.enhydra.jdbc.pool.PoolKeeper is still active why?	11
Tool in Visual Studio 2008 for helping with Localization	7
Purposefully Slow Function	6
Crucial Drupal Modules for Dynamic Site Development	17
unit of work in a java 'main' application	12
Best tools for AJAX	15
Using Apache Rewrite to go from HTTP to HTTPS and vice-versa, but I get a 302 response and my app errors out.	4
NSDateFormatter won't parse dates using locale settings?	8
Appropriate VS Project for Multiple .Net Sites	7
Making a drupal database call using ajax	17
Wordpress Seo features	1
How to use AJAX in DRUPAL	17
Matlab book on geometry and image processing	6
What do I need to offset the performance setback induced by use of the Spring framework?	11
Drupal: add contact form as field to user profile	17
CAML query to locate specific SPFolder nested in document library tree	14
parsec-3.1.0 with custom token datatype	19
Cannot access new product attributes in grid display	20
Linking Simple product to their page listed under Grouped product in Magento	20
Right click on sheet-tabs disabled in Excel	5
Accessing URL parameters in Oracle Forms / OC4J	2
Mac os X : load average	9
Excel function to determine the last Friday in a month	5
Oracle Associative Array TYPE is not able to use in USING statement (If  TYPE is declared within Package)	2
Tool for translation of Oracle PL/SQL into Postgresql PL/pgSQL	2
Wordpress get_post_meta	1
multiple security:custom-authentication-provider	11
Problem running my project in IE 6.0 and 7.0 (window.location)?	15
Hibernate HQL Query : How to set a Collection as a named parameter of a Query?	12
Protect excel file with java	5
In Scala 2.8 collections, why was the Traversable type added above Iterable?	13
matlab 2009 creating symbol	6
Mac OS X New Users From Command Line	9
good stand-alone svn client	3
Excel OpenText method	5
What does the Alias attribute of FieldRef do?	14
Bash Case menu - dynamic choices	10
An RMIPRoxyFactoryBean factory in Spring?	11
Override SPList.WriteSecurity behaviour?	14
Haskell type error: Could not deduce (Show a) arising from a use of `show' from the context (Num a)	19
A simple way to generate tones / sine waves on mac? (ruby would be nice)	9
Loop through PageField in OLAP Cube [PivotTable]	5
Check each pixel for a specific colour (within a certain threshold)	6
Setting expires header for a specific URI?	4
Hibernate Self Join	12
WordPress functions.php Problem	1
Lazy initialiazation of cache with Spring IBatis	11
Passing a native pointer to performSelectorOnMainThread's withObject argument?	8
AJAX readystate breaking, AJAX not processing data fast enough?	15
Is QHash::contains method case-sensitive or case-incensitive?	16
Help Understanding Arrows in Haskell	19
Changing XML Namespace with Scala	13
how will you take only stored procedure backup in oralce 10g?	2
Is anyone using valgrind and Qt ?	16
Troubles after installing Two stores with same php docroot	20
One Sharepoint Feature or many inter dependant ones	14
Primitive recursion	19
Which one of the java spring books to start?	11
Windows to Mac transformation	9
[MAGENTO] How to use an external lib? (PclZip)	20
USB (PNY 4GB) suddenly appears empty - mounts, but name is strange, files not there	9
Inserting a custom_field in Wordpress using MySql	1
Pitch Detection In Mac OS X	9
AJAX/NPH Scripts under Apache 2.2.9 - without the nph-name preface?	4
Apache reverse proxy set up secure certificate	4
How to port a Cocoa app to iPhone-OS?	9
AJAX C# AutoCompleteExtender contextKey	15
Is there an easier way to add menu items to a wordpress navigation menu?	1
File based Spring Security	11
Question about what I should have before Connect	16
Trying to get the information of session WebFlow Spring	11
Example of using AuthType Digest to authenticate a user once across sub-domains?	4
Global object for Javascript to interact with Safari plug-in	8
is there any scala network library with actor model	13
Wordpress: add a custom field option that's available to all posts	1
Populating child collection property with LINQ sub-query	18
Spring Entity to use Service, possible design flaw, but still....	11
What is the best way to do server-side output caching PHP?	4
Drupal incorrectly espaces tags in javascript	17
Getting Excel 2003 to interpret a pasted number with leading zeros as text (works fine in 2007)	5
JavaScript developer looking for insperation from frameworks such as cocoa	8
How would you set up an Subversion repository for in house software projects	3
In excel automation, how to gracefully handle invalid file format error upon file opening?	5
Magento - Strange symbol in the invoice's PDF	20
What is the bullet-proof way to specify the Easy Connect string for Oracle?	2
Problem with flooding menu?	15
How do you move a file in SVN?	3
Setting nested object to null when combobox has empty value	11
recursively add file extension to all files	10
Examples on when not to use LINQ	18
Using a formula from another column in Excel	5
The Matlab equivalent of pyton None	6
How can I serialize (and later deserialize) a generic type in Scala?	13
Is OpenAtrium really slow?	17
Scala match decomposition on infix operator	13
"Please confirm or correct my ""English interpretation"" of this Haskell code snippet"	19
Creating Haskell instance declarations	19
Copy Excel worksheets, macros, and graphs from one workbook to another, moving links to the new workbook	5
Flex, Cairngorm and XML-RPC	20
Relational databases and OO languages	18
Spring 3 DI using generic DAO interface	11
Dynamic injection of bean properties based on a locale variant in Spring	11
is it possible to print all reudctions in Haskell - using WinHugs?	19
CocCoa Application	8
Does Visual Studio have anything like Borland's CodeGuard?	7
Run db query (sql server 2005) with ajax. Is it possible?	15
Using MonadPlus in FRP.Reactive.FieldTrip	19
How do I bring an Oracle BLOB into SQL Server?	2
What stratagies are best for storing art assets in SVN?	3
htaccess rewrite	4
"Excel: mapped XML data and the ""number stored as text"" error"	5
Rotating a Div Element in jQuery	15
Wordpress [caption] processing	1
Keep QPixmap copy of screen contents using X11, XDamage, XRender, and other tricks.	16
does spring provide 2 mvc platforms, grails and spring mvc?	11
"Programmatic equivalent of ""Visible at Launch"" for NSWindows"	8
Abort a PL/SQL program	2
Startup performance of Spring @Configurable with Compile Time Weaving	11
"How do I write, ""if typeclass a, then a is also an instance of b by this definition."""	19
Magento Trying to set the session id to programmitcally add to cart	20
LINQ Refactoring	18
'Magical' QTextEdit size	16
Alternate posts in wordpress	1
Hibernate many-to-many mapping and cascade=delete	12
"Can you ""ignore"" a file in Perforce?"	3
Change background color of Solution Explorer in Visual Studio	7
HOWTO: rewrite requests for images, css and js to different folders for each application?	4
Reading CLOB column is slow...	2
"AJAX: How do I make the button submit after I press ""Enter""?"	15
why we integrate Qt with visual studio	16
How to compile a simple Qt and c++ application using g++ on mac os x?	16
matlab:find the 4th vertice of a parallelogram	6
LINQ to SQL - select where text like string array	18
Oracle Materialized Views Vs Replication on the same DB server	2
Oracle - dynamic column name in select statement	2
Observing self in Cocoa	8
custom form with Drupal - CCK and simple module - what next?	17
How to merge a 64 by 64 cell into a 1 by 1 cell	6
designing Panels without a parent Form in VS?	7
Read input from a cocoa/foundation tool console?	8
Apache modrewrite htaccess problem	4
What would be the Spring way of using TCP connections?	11
Change the date of wordpress	1
Apache/Tomcat site nesting	4
Integrating Several Drupal Sites	17
Hibernate @OneToMany - mapping to multiple join tables	12
excel workbook isolated storage	5
MVC Ajax Begin form hides submit button on ajax call	15
LINQ distinct join query	18
mailto link sharepoint desgner	14
How to get value from NSTextField(in cocoa)?	8
SVN externals sub folder changes not showing in view log (tortoise svn)	3
How can I simulate user interaction (key press event) in QT?	16
Hibernate ordering	12
map versus mapM behavior	19
USB Driver Development on a Mac using Python	9
Zipcode to city/state look-up XML file?	18
What's a good directory structure for large C#/C++ solutions?	7
how do I extend a contributed module in drupal	17
What are your most-recommended Visual Studio perferences?	7
How to set the line where a QToolBar is displayed?	16
Where is the template file for the password protected page in wordpress?	1
Spring map definition	11
excluding commits by specific users from svn merge	3
Nested Linq Queries	18
QSlider focus issue (Mac Leopard) with QApplication::focusChanged(QWidget*,QWidget*)	16
How to create PDF for product description in Magento	20
Equivalent of user32.dll on OS X	9
Underscore before theme name	17
Show Editors for All Cells in Row in QTableView	16
Magento Bundled Product Restrictions	20
Qt: set a default cursor for an application	16
Hiw to bind LINQ data to dropdownlist	18
Wordpress homepage problem	1
QT / thread event loop QTimer/Mysql queries	16
LINQ Optimization Question	18
"Translating ""Why Functional Programming Matters"" into Haskell"	19
How to add theme settings to Zen-based themes?	17
Why ssh fails from crontab but succedes when executed from a command line?	10
Blank process name for OSX Cocoa application?	9
EXCEL Formula or VBA To Extract Data Based on Another Cell's Data	5
Displaing list of categories and tags — Wordpress	1
Hibernate many-to-many association with the same entity	12
What about the event before order save in onepage checkout in Magento 1.4?	20
how to automatically ignore files in grep	10
Replacing an element in a n-ary tree	19
"How to insert an ""Optimizer hint"" to Hibernate criteria api query"	12
Bash prompt in OS X terminal broken	9
How to avoid Excel localizing object names and breaking macros?	5
No Hibernate Session bound to thread	11
Is [[ ]] preferable over [ ] in bash scripts?	10
stm monad problem	19
How to move an element in a list in Haskell?	19
sorting variable multidimensional arrays	18
Parser for 32-bit and 64-bit Mach-O binary/executable formats in C++	9
exception Handling in Qt Script with C++	16
Cannot pass message (or Call a function) using the outlet of a customized class	8
Html checkbox change value in MySql	15
How to insert a new line character after a fixed number of characters in a file	10
Help with SVN Setup	3
Is it possible to add Web Parts to the My Profile page of My Site?	14
Converting small-ish Oracle long raw values to other types	2
How can I delay one feed in wordpress but not the others?	1
Spring Transaction Management Test	11
putting the last command's wall time in bash prompt	10
Magento - Not able to display tier pricing in product view	20
How can I assign the match of my regular expression to a variable?	10
Automatically set list item permission, after new item is created	14
SPCrossListQuery fails to bring back results	14
How do I close an OracleConnection in .NET	2
Quicksort + Profiling	19
Plotting special function (Debye) in Matlab	6
Apache Integration with Lisp like web language	4
Does LINQ's ExecuteCommand provide protection from SQL injection attacks?	18
hoe to draw concentric circles in an image in matlab? Please help me	6
Add new Entity to persisted Collection	12
Can someone explain this article about enforcing race safety in Scala.	13
How do you transfer the execution of a IQueryable object to a IEnumerable ?	18
Mapping both static and dynamic files in Tomcat/Spring?	11
Managing multiple asynchronous NSURLConnection connections	8
product price Issue	20
incompatible types found: required: default enums in annotations	11
Apache Mod Rewrite (.htaccess)	4
magento setup problem.	20
"AJAX to do Real Time DB Polls like Twitter's ""Real Time Results"" in Coldfusion"	15
MATLAB: function makes 4 recursive calls. I have a 4-core processor. Can I parallelize?	6
Database design - Should a Date be used as part of a primary key	2
Does Fluent-Hibernate exist?	12
Cannot use Spring LDAP with Spring Security	11
Drupal DATABASE deployment strategies?	17
Need help with LINQ query and ASP.NET MVC?	18
How can I make only some folders show up for certain developers with SVN	3
How to move documents and list items in Windows SharePoint Services?	14
How do you use shell script variables as arguments to sed?	10
Drupal: Staying Organized with Module Changes	17
How can I change the repository url using AnkhSVN 2.x	3
Dynamic UI styling/theming	15
Visual Studio 2008 macro to switch between header and source files?	7
Flipping Quicktime preview & capture	8
zip columns from separate files together in bash	10
Reading annotation property in aspect	11
ColdFusion vs PHP	15
Haskell: Creating Type Classes for Zippers	19
Compile scala classes with debug info through Maven	13
What do you do when you feel you need a variatic list comprehension?	19
Sharepoint: Is it possible to make subgroups in top navigation menu?	14
List of GHC extensions	19
How to integrate Scala language with Spring Security	13
Need skeleton code to call Excel VBA from PythonWin	5
Excel through OleDb shows numbers differently...depending on whether spreadsheet is open!?	5
apache on windows virtual directory config help	4
Spring deployment-level configuration	11
Linq equivalent of foreach	18
Tools for SVN Merging	3
linq to sql:  join multiple columns from the same table	18
How to use scalax.io.CommandLineParser?	13
Any idea for running Qt signals/slots over network?	16
how to set query to be read uncommitedd?	12
How to tell Apache, in reverse proxy mode, to intercept or trap 302 responses from backend server and redirect internally without sending 302 response back to client?	4
hibernat sesson problem new	12
Display os x window full screen on secondary monitor using Cocoa	8
MPM Prefork Apache Uses Absurd Amount of Memory	4
Scala: Is there a way to use PriorityQueue like I would in Java?	13
MATLAB - Delete elements of binary files without loading entire file	6
wordpress wp_get_archives output change with preg_replace	1
How do I find a subset of items in two sets of data that partially differ?	18
What is the most elegant way to encode/decode an Object to Dictionary	8
Integration Test with Spring: Cannot convert value of type error	11
Mac os x Terminal.app's buffer and screen command	9
SharePoint Web Parts	14
"What does ""trait A <: B"" mean?"	13
Excel VBA Macro: create a chart from CSV?	5
How to do conditional compilation in Haskell?	19
Getting the tags for a post in a Wordpress plugin	1
Is there a .Net interface to Oracle SQLPLUS?	2
Clever tricks to find specific LINQ queries in SQL Profiler	18
Hibernate L2 Caching and Many-To-Many relationships	12
Visual studio addin - finding current solution folder path	7
Applying mod_rewrite rules AFTER DirectoryIndex is applied	4
Get istance of Excel application with C# by Handle	5
How do I prevent Spring/Hibernate from automatically committing my modifications to the database?	11
Visual Studio Vs Visual Web Developer	7
Different results when applying function to equal values	19
Excel to XMl in .NET3.5	5
Deploying Layouts in SharePoint	14
Packaging multiple features into a single WSP solution file	14
how do i get a count of columns that contain data from excel	5
Upgrading from SPS 2003 to MOSS 2007	14
hibernate OneToMany List ordering persisting but reversing?!	12
svn create tag problem	3
Is Drupal ready for the enterprise?	17
Linq: IsNot in Object collection	18
Turn off error messages in a bash script	10
