@relation valley
@attribute  X19 real 
@attribute  X20 real 
@attribute  X21 real 
@attribute  X22 real 
@attribute  X66 real 
@attribute  X67 real 
@attribute  X68 real 
@attribute  X69 real 
@attribute  X70 real 
@attribute  X71 real 
@attribute  X72 real 
@attribute  X73 real 
@attribute  X74 real 
@attribute  X75 real 
@attribute  X76 real 
@attribute  X77 real 
@attribute  X78 real 
@attribute  X79 real 
@attribute  X80 real 
@attribute  X81 real 
@attribute  X82 real 
@attribute  X83 real 
@attribute  X84 real 
@attribute  X85 real 
@attribute  class {0,1}
@data
1.03874969,1.038753477,1.038758035,1.038763519,1.150768753,1.173558117,1.200983021,1.23398637,1.273702866,1.321498015,1.379015082,1.321498015,1.273702866,1.23398637,1.200983021,1.173558117,1.150768753,1.131831399,1.116094962,1.103018403,1.09215213,1.083122548,1.075619205,1.069384127,1
35.77784189,35.77281093,35.76691466,35.76000423,34.26077793,34.48770889,34.68133636,34.84654782,34.98751351,35.10779162,35.21041819,35.29798369,35.37269843,35.43644832,35.49084253,35.53725406,35.57685442,35.61064318,35.63947324,35.66407232,35.68506133,35.70297007,35.7182506,35.73128862,0
2283.325135,2290.756134,2299.891849,2311.123352,2251.572866,2251.453429,2251.356278,2251.277256,2251.212979,2251.160696,2251.118169,2251.083578,2251.055441,2251.032555,2251.013939,2250.998797,2250.98648,2250.976462,2250.968313,2250.961685,2250.956293,2250.951908,2250.94834,2250.945439,1
20.88126658,20.88135218,20.88145587,20.88158147,24.19413872,24.89419711,25.74217001,26.76931008,28.01347334,26.76931008,25.74217001,24.89419711,24.19413872,23.61619365,23.1390613,22.74515661,22.41996191,22.15149192,21.92985196,21.74687334,21.59581224,21.47110119,21.36814387,21.2831457,1
843.1150208,843.1148089,843.1145392,843.1141958,777.2688942,759.2850967,736.3896486,707.241103,670.1316432,622.8870215,562.7391701,486.1640192,562.7391701,622.8870215,670.1316432,707.241103,736.3896486,759.2850967,777.2688942,791.394714,802.4901895,811.205406,818.0509889,823.4280217,0
1014.970201,1014.970225,1014.970255,1014.970293,1019.73216,1020.968025,1022.524626,1024.485202,1026.954594,1030.064851,1033.982294,1038.916406,1045.131036,1052.95851,1062.817398,1075.234901,1090.875039,1110.574162,1135.385674,1166.636359,1205.997336,1255.573417,1318.015662,1396.663145,1
94.59231431,94.59231543,94.59231683,94.5923186,94.80038299,94.85402122,94.92148663,95.00634364,95.11307558,95.24732148,95.41617404,95.62855437,95.89568331,96.23167425,96.65427883,97.18582481,97.85439571,98.6953146,99.75301031,101.0833648,102.7566656,104.8613193,102.7566656,101.0833648,1
1029.333904,1033.695733,1037.136237,1039.850024,1049.983834,1049.983896,1049.983946,1049.983985,1049.984015,1049.98404,1049.984059,1049.984074,1049.984086,1049.984095,1049.984103,1049.984108,1049.984113,1049.984117,1049.984119,1049.984122,1049.984124,1049.984125,1049.984126,1049.984127,0
62.19159757,62.19158614,62.19157174,62.1915536,59.90844283,59.31511033,58.56758913,57.62581037,56.43929254,54.94443554,53.06111159,50.68837018,47.69902692,43.93284611,39.18795178,43.93284611,47.69902692,50.68837018,53.06111159,54.94443554,56.43929254,57.62581037,58.56758913,59.31511033,0
3216.301012,3216.300044,3216.298887,3216.297505,3195.0683,3190.934361,3185.995746,3180.095824,3173.047476,3164.62716,3154.567819,3142.550418,3128.193815,3111.042684,3090.553067,3066.075123,3036.832521,3001.897815,2960.163029,2910.304521,2850.741001,2779.583376,2694.574841,2593.019302,0
20.49064155,19.615813,18.93850668,18.41412524,16.61603749,16.61603226,16.61602821,16.61602507,16.61602265,16.61602077,16.61601931,16.61601819,16.61601732,16.61601664,16.61601612,16.61601571,16.6160154,16.61601516,16.61601497,16.61601482,16.61601471,16.61601462,16.61601456,16.61601451,1
556.8252388,556.8073054,556.7851421,556.7577511,554.1182119,554.6493658,555.0791476,555.4269044,555.7082909,555.9359741,556.1202034,556.269272,556.3898905,556.4874886,556.5664599,556.6303593,556.6820633,556.7238995,556.7577511,556.7851421,556.8073054,556.8252388,556.8397496,556.8514909,0
1.353142701,1.372158976,1.395809142,1.425222385,1.275244758,1.275217351,1.275195314,1.275177595,1.275163347,1.275151892,1.27514268,1.275135274,1.275129318,1.27512453,1.27512068,1.275117584,1.275115095,1.275113093,1.275111484,1.27511019,1.275109149,1.275108313,1.27510764,1.275107099,1
27041.26202,27077.36918,27123.03168,27180.77825,26921.31339,26917.86252,26915.13378,26912.97606,26911.26986,26909.9207,26908.85387,26908.01028,26907.34323,26906.81576,26906.39867,26906.06886,26905.80806,26905.60184,26905.43878,26905.30983,26905.20787,26905.12725,26905.0635,26905.01308,1
198.0979441,198.0982624,198.0986423,198.0990957,204.8168465,206.1175531,207.6700008,209.522912,211.7344389,214.3739888,217.5244018,221.2845513,225.7724469,231.1289378,237.5221335,245.1526797,254.2600555,265.130089,278.1039281,293.5887473,278.1039281,265.130089,254.2600555,245.1526797,1
9.783259345,9.783066292,9.782839262,9.782572273,8.939289461,9.065763355,9.173308985,9.264759184,9.342522816,9.408648232,9.464877225,9.512690906,9.553348724,9.587921635,9.617320314,9.642319146,9.663576617,9.681652665,9.697023425,9.710093776,9.721207999,9.730658852,9.738695277,9.745528959,0
158.0229147,158.0217502,158.0202544,158.0183328,156.7276197,157.0155204,157.2396319,157.4140878,157.54989,157.655603,157.7378935,157.8019511,157.8518157,157.890632,157.9208479,157.9443689,157.9626785,157.9769312,157.9880261,157.9966627,158.0033857,158.0086191,158.0126929,158.0158642,0
10.61208111,10.61267353,10.61340329,10.61430223,10.91865314,10.86047511,10.81324623,10.77490586,10.74378118,10.7185142,10.69800248,10.68135108,10.66783349,10.65685992,10.64795159,10.64071981,10.63484906,10.63008319,10.62621426,10.62307346,10.62052377,10.61845393,10.61677364,10.61540958,1
10.14178394,9.835565754,10.14178394,10.39755153,11.69373692,11.69381446,11.69387922,11.69393331,11.69397849,11.69401623,11.69404774,11.69407407,11.69409606,11.69411443,11.69412977,11.69414258,11.69415328,11.69416222,11.69416969,11.69417592,11.69418113,11.69418548,11.69418911,11.69419215,0
1387.943232,1387.928094,1387.910317,1387.88944,1222.25598,1193.348814,1159.400906,1193.348814,1222.25598,1246.870876,1267.83084,1285.678571,1300.876189,1313.817195,1324.83666,1334.219905,1342.209882,1349.01347,1354.80683,1359.739966,1363.940607,1367.517517,1370.563311,1373.156851,0
1.086747566,1.086678773,1.086589935,1.086475211,1.084625532,1.085157604,1.085569623,1.085888677,1.086135742,1.08632706,1.086475211,1.086589935,1.086678773,1.086747566,1.086800837,1.086842088,1.086874032,1.086898768,1.086917923,1.086932756,1.086944242,1.086953137,1.086960024,1.086965358,0
1.689544685,1.68954452,1.689544313,1.689544051,1.658907859,1.65101425,1.641086888,1.628601784,1.612899949,1.593152605,1.568317444,1.537083614,1.497802525,1.448400837,1.386271021,1.308133732,1.209864714,1.308133732,1.386271021,1.448400837,1.497802525,1.537083614,1.568317444,1.593152605,0
83.12033037,83.12054628,83.12080977,83.12113134,94.50563014,97.01494607,100.0772667,103.8144637,108.3752666,113.9411823,120.7337183,113.9411823,108.3752666,103.8144637,100.0772667,97.01494607,94.50563014,92.44945539,90.76459197,89.38398716,88.25269687,87.325699,86.56610169,85.94367515,1
105.1088025,105.1085187,105.1081703,105.1077425,85.85264876,81.46557816,76.07907934,69.46547036,61.34520053,69.46547036,76.07907934,81.46557816,85.85264876,89.42572824,92.33584713,94.70601325,96.63641116,98.20863687,99.48914679,100.5320668,101.3814801,102.0732905,102.6367403,103.0956457,0
3.647786961,3.647503047,3.647146641,3.646699233,3.627522114,3.631870106,3.635333725,3.638092852,3.640290779,3.642041653,3.643436402,3.644547463,3.645432536,3.646137588,3.646699233,3.647146641,3.647503047,3.647786961,3.648013128,3.648193293,3.648336812,3.64845114,3.648542214,3.648614764,0
22994.52686,22671.11327,22399.92363,22172.52497,20992.19353,20992.11132,20992.04238,20991.98457,20991.9361,20991.89545,20991.86137,20991.83279,20991.80882,20991.78873,20991.77188,20991.75775,20991.7459,20991.73597,20991.72764,20991.72066,20991.7148,20991.70989,20991.70577,20991.70232,1
43.94394792,45.47518813,43.94394792,42.67825664,36.64695041,36.64671045,36.64651211,36.64634817,36.64621265,36.64610064,36.64600805,36.64593152,36.64586826,36.64581598,36.64577275,36.64573703,36.6457075,36.64568309,36.64566292,36.64564624,36.64563245,36.64562106,36.64561164,36.64560386,1
58.72261476,58.76345461,58.81265295,58.8719205,58.8719205,58.81265295,58.76345461,58.72261476,58.68871336,58.6605716,58.63721096,58.61781915,58.60172189,58.58835946,58.57726722,58.56805949,58.56041609,58.55407127,58.54880439,58.54443232,58.54080304,58.53779035,58.5352895,58.53321353,1
39081.85348,39081.85552,39081.85803,39081.86111,39222.44217,39254.53085,39293.94315,39342.35054,39401.80597,39474.83096,39564.52247,39674.68433,39809.9885,39976.17321,40180.28636,40430.98436,40738.89931,41117.08987,41581.59507,42152.11456,42852.84404,43713.5014,44770.58709,46068.93204,1
5.406608983,5.40660899,5.406608998,5.40660901,5.410162258,5.411190544,5.412516406,5.414225958,5.416430236,5.419272408,5.422937075,5.427662258,5.433754858,5.441610592,5.451739692,5.464800045,5.481639926,5.503353089,5.531349809,5.567448483,5.613993728,5.674008672,5.751391301,5.85116764,1
5063.121904,5063.12192,5063.121942,5063.121971,5074.698757,5078.138757,5082.600931,5088.389009,5095.896975,5105.635883,5118.268641,5134.655138,5155.910772,5183.482374,5219.24669,5265.638132,5325.814477,5403.871817,5505.123367,5636.46113,5806.825022,6027.811393,6314.462371,6027.811393,1
41.9237964,41.92973449,41.93686895,41.9454408,42.85814359,42.69652214,42.56200271,42.45004062,42.35685327,42.27929234,42.21473748,42.16100772,42.11628781,42.07906691,42.04808751,42.022303,42.00084226,41.98298022,41.96811345,41.95573965,41.9454408,41.93686895,41.92973449,41.9237964,1
1988.988859,1988.987717,1988.986335,1988.98466,1944.980823,1935.686588,1924.429706,1910.79573,1894.282694,1874.282631,1850.059192,1820.720535,1785.186491,1742.148789,1690.022897,1626.88968,1550.424741,1626.88968,1690.022897,1742.148789,1785.186491,1820.720535,1850.059192,1874.282631,0
3.631717376,3.632991507,3.634488276,3.636246585,3.779914743,3.756786463,3.737098406,3.720338857,3.706072213,3.693927666,3.683589563,3.674789206,3.667297861,3.660920819,3.655492332,3.650871307,3.646937638,3.643589085,3.640738613,3.638312135,3.636246585,3.634488276,3.632991507,3.631717376,1
78051.81801,77853.75593,77613.47588,77321.97888,78957.36715,78961.52122,78964.9454,78967.76795,78970.09456,78972.01238,78973.59324,78974.89633,78975.97047,78976.85587,78977.58571,78978.18731,78978.68321,78979.09198,78979.42893,78979.70667,78979.93562,78980.12433,78980.27989,78980.40812,0
12.72598024,12.75878035,12.79755499,12.84339243,12.55637985,12.55476635,12.55340146,12.55224689,12.55127021,12.55044402,12.54974513,12.54915394,12.54865383,12.54823078,12.54787292,12.5475702,12.54731412,12.5470975,12.54691426,12.54675925,12.54662813,12.54651721,12.54642338,12.54634401,1
2.857552271,2.85751428,2.857468105,2.857411981,2.502050335,2.565097329,2.616968708,2.659645444,2.694757367,2.723645402,2.747412789,2.766967204,2.783055432,2.796291886,2.807182066,2.816141869,2.823513471,2.829578393,2.834568257,2.838673625,2.842051282,2.84483022,2.847116568,2.848997641,0
10.92169397,10.92179358,10.9219129,10.92205581,13.35015218,13.83047875,14.40578977,15.09486839,14.40578977,13.83047875,13.35015218,12.94912802,12.61431338,12.33477698,12.10139233,11.90653973,11.7438575,11.60803427,11.4946356,11.39995917,11.32091392,11.25491912,11.19982013,11.15381804,1
47448.08822,47448.24196,47448.43299,47448.67037,58579.0262,56405.87475,54656.9749,53249.50251,52116.80271,51205.23324,50471.62413,49881.23322,49406.10087,49023.72582,48715.9996,48468.34898,48269.04573,48108.65128,47979.5697,47875.68796,47792.08645,47724.80596,47670.66026,47627.0851,1
221.4564544,221.4565126,221.4565847,221.4566739,227.0560244,228.3894927,230.0404961,232.0846485,234.6155691,237.7491709,241.6289686,246.4326519,252.3802229,259.7440725,268.8614553,280.1499352,294.1265096,311.431287,294.1265096,280.1499352,268.8614553,259.7440725,252.3802229,246.4326519,1
2.283717609,2.283603215,2.283467021,2.283304871,1.902932415,1.963981371,2.015258125,2.058326931,2.094501647,2.12488582,2.150406351,2.171841772,2.189845992,2.204968249,2.217669862,2.228338309,2.237299041,2.244825415,2.251147031,2.256456736,2.260916508,2.264662398,2.267808677,2.270451326,0
42156.85849,42214.10304,42285.58282,42374.83778,41975.29565,41965.60972,41957.85275,41951.64058,41946.66557,41942.68134,41939.49057,41936.93524,41934.88881,41933.24992,41931.93742,41930.88631,41930.04452,41929.37038,41928.83049,41928.39813,41928.05186,41927.77456,41927.55248,41927.37463,1
213.5223166,213.5190386,213.5149361,213.5098015,199.8616751,202.6099658,204.8058737,206.560423,207.9623229,209.0824531,209.9774466,210.6925542,211.2639313,211.7204664,212.085242,212.3767008,212.6095789,212.7956504,212.9443232,213.0631141,213.158029,213.2338668,213.2944619,213.3428778,0
1774.806929,1775.829664,1777.085209,1778.626559,1775.829664,1774.806929,1773.973835,1773.295218,1772.742433,1772.292149,1771.925359,1771.626581,1771.383204,1771.184955,1771.023467,1770.891922,1770.784769,1770.697485,1770.626386,1770.568471,1770.521294,1770.482865,1770.451562,1770.426063,1
33357.95261,33361.36875,33365.53836,33370.62764,33801.16122,33718.27199,33650.36134,33594.72254,33549.138,33511.79086,33481.19256,33456.12355,33435.58466,33418.75727,33404.97069,33393.67543,33384.42128,33376.83942,33370.62764,33365.53836,33361.36875,33357.95261,33355.15379,33352.86073,1
104.231453,104.2326089,104.234108,104.2360521,105.7664523,105.4141445,105.1424927,104.9330317,104.7715238,104.646991,104.5509681,104.4769284,104.419839,104.3758194,104.3418775,104.3157061,104.2955263,104.2799664,104.2679686,104.2587176,104.2515845,104.2460845,104.2418435,104.2385735,1
53.22171595,53.23750063,53.25761074,53.28323156,53.20932635,53.1996016,53.19196852,53.18597722,53.18127457,53.1775834,53.17468615,53.17241207,53.17062711,53.16922607,53.16812638,53.16726322,53.16658572,53.16605393,53.16563653,53.1653089,53.16505174,53.1648499,53.16469147,53.16456711,1
2.671451761,2.671437842,2.67142023,2.671397944,2.641326767,2.647655674,2.652657264,2.656609904,2.659733584,2.662202156,2.664153012,2.665694728,2.66691311,2.66787597,2.668636895,2.669238237,2.669713464,2.670089024,2.670385821,2.670620373,2.670805733,2.67095222,2.671067984,2.671159471,0
808.2113665,808.2202923,808.2308957,808.2434923,963.8623671,993.1276456,1027.893662,1069.194341,1118.257946,1176.543607,1118.257946,1069.194341,1027.893662,993.1276456,963.8623671,939.2274903,918.4903851,901.0343396,886.340219,873.9710269,863.5589092,854.7942143,847.4162842,841.2057026,1
2.647724945,2.647620372,2.647493876,2.647340863,2.563189032,2.577925698,2.590108476,2.600179957,2.608506034,2.615389188,2.62107948,2.625783635,2.629672552,2.632887513,2.635545315,2.637742517,2.639558939,2.641060573,2.642301971,2.643328232,2.644176641,2.644878019,2.645457847,2.64593719,0
29.62708714,28.874619,28.28683373,27.82768934,26.18894469,26.18893785,26.18893251,26.18892834,26.18892508,26.18892254,26.18892055,26.188919,26.18891778,26.18891684,26.1889161,26.18891552,26.18891507,26.18891471,26.18891444,26.18891422,26.18891405,26.18891392,26.18891382,26.18891374,1
1574.343293,1572.885553,1571.058932,1568.770085,1578.916303,1579.156149,1579.347558,1579.500314,1579.62222,1579.719508,1579.797149,1579.85911,1579.908559,1579.948021,1579.979515,1580.004648,1580.024705,1580.040713,1580.053487,1580.063682,1580.071818,1580.07831,1580.083492,1580.087627,0
6.642921257,6.642915679,6.642908608,6.642899645,5.746089481,5.935401505,6.084752624,6.20257798,6.295532187,6.368865166,6.426718662,6.472360161,6.508367429,6.536774108,6.559184567,6.576864516,6.590812496,6.601816268,6.610497311,6.617345916,6.622748885,6.627011368,6.630374106,6.633027021,0
36188.71755,34329.2906,32021.67965,29157.85739,43902.01105,43902.22508,43902.39754,43902.5365,43902.64848,43902.73871,43902.81141,43902.86999,43902.9172,43902.95524,43902.98588,43903.01058,43903.03048,43903.04652,43903.05944,43903.06985,43903.07824,43903.085,43903.09044,43903.09483,0
171.1807943,172.542586,174.1849599,176.1657267,164.6134188,164.6062409,164.6002893,164.5953545,164.5912628,164.5878701,164.5850569,164.5827244,164.5807904,164.5791868,164.5778571,164.5767546,164.5758404,164.5750825,164.574454,164.5739329,164.5735008,164.5731425,164.5728454,164.5725991,1
6.197816226,6.19760848,6.197339913,6.196992717,6.165119185,6.17268474,6.178536934,6.183063788,6.186565452,6.189274098,6.19136932,6.19299004,6.194243718,6.195213476,6.195963615,6.196543871,6.196992717,6.197339913,6.19760848,6.197816226,6.197976923,6.198101227,6.198197381,6.198271758,0
1041.868194,1040.556545,1038.897341,1036.79849,1046.445281,1046.523414,1046.585181,1046.634009,1046.672609,1046.703124,1046.727246,1046.746316,1046.761391,1046.773308,1046.782729,1046.790177,1046.796065,1046.800719,1046.804398,1046.807307,1046.809606,1046.811424,1046.812861,1046.813997,0
1.201860725,1.200741557,1.199360495,1.197656254,1.202767664,1.203502617,1.2040982,1.204580842,1.204971959,1.205288907,1.205545752,1.205753891,1.20592256,1.206059244,1.206170009,1.206259769,1.206332507,1.206391452,1.206439219,1.206477928,1.206509297,1.206534717,1.206555316,1.20657201,0
22.55155647,23.49695849,24.30293489,24.99004782,28.95848655,28.95900989,28.95945606,28.95983642,28.96016069,28.96043714,28.96067282,28.96087374,28.96104503,28.96119106,28.96131555,28.96142168,28.96151216,28.9615893,28.96165506,28.96171112,28.96175891,28.96179966,28.9618344,28.96186401,0
42.49466458,42.49466274,42.49466044,42.49465759,42.28003537,42.22771463,42.16263997,42.08170245,41.98103526,41.85582903,41.70010201,41.50641434,41.26551256,40.96588758,40.59322479,40.12972019,39.5532298,38.83621176,37.94441046,36.83522003,35.45564878,33.7397876,31.60566106,33.7397876,0
2.100362386,2.107836795,2.116919919,2.127958001,2.066027017,2.06595755,2.065900387,2.065853348,2.06581464,2.065782787,2.065756576,2.065735008,2.065717259,2.065702654,2.065690635,2.065680745,2.065672607,2.06566591,2.065660399,2.065655864,2.065652133,2.065649062,2.065646535,2.065644456,1
3304.780851,3268.064038,3221.437758,3162.227552,3440.691723,3440.72003,3440.742321,3440.759874,3440.773697,3440.784582,3440.793154,3440.799903,3440.805219,3440.809404,3440.8127,3440.815296,3440.81734,3440.81895,3440.820217,3440.821215,3440.822001,3440.82262,3440.823107,3440.823491,0
8.938692231,8.863785051,8.805781664,8.760867507,8.606751837,8.606751386,8.606751037,8.606750766,8.606750557,8.606750395,8.606750269,8.606750172,8.606750097,8.606750039,8.606749993,8.606749958,8.606749931,8.60674991,8.606749894,8.606749882,8.606749872,8.606749864,8.606749858,8.606749854,1
1.154122889,1.154123412,1.154124091,1.154124972,1.201107406,1.19029547,1.181971451,1.17556286,1.170628939,1.166830355,1.163905858,1.161654312,1.159920865,1.1585863,1.157558829,1.156767788,1.156158772,1.155689896,1.155328912,1.155050993,1.154837026,1.154672295,1.15454547,1.154447828,1
1133.336845,1161.990625,1185.011731,1203.507418,1279.095545,1279.096521,1279.097305,1279.097935,1279.098442,1279.098848,1279.099175,1279.099438,1279.099649,1279.099818,1279.099954,1279.100064,1279.100152,1279.100222,1279.100279,1279.100325,1279.100361,1279.100391,1279.100414,1279.100433,0
2.324498124,2.325697576,2.327236305,2.329210275,2.320708273,2.320608917,2.320531468,2.320471095,2.320424035,2.32038735,2.320358755,2.320336464,2.320319088,2.320305544,2.320294986,2.320286756,2.32028034,2.320275339,2.320271441,2.320268402,2.320266034,2.320264187,2.320262748,2.320261626,1
22005.85918,21998.36489,21989.55906,21979.21216,21979.21216,21989.55906,21998.36489,22005.85918,22012.23728,22017.66542,22022.28509,22026.21671,22029.56275,22032.41044,22034.83399,22036.89658,22038.65196,22040.1459,22041.41734,22042.4994,22043.4203,22044.20405,22044.87106,22045.43873,0
19096.6305,18090.18938,16853.05417,15332.34569,23485.99328,23486.25487,23486.46769,23486.64082,23486.78167,23486.89626,23486.98947,23487.06531,23487.127,23487.17719,23487.21802,23487.25123,23487.27826,23487.30024,23487.31812,23487.33267,23487.34451,23487.35414,23487.36197,23487.36834,0
7726.206257,7726.204057,7726.201241,7726.197636,6860.295591,6617.632893,6306.967047,5909.241032,5400.057337,5909.241032,6306.967047,6617.632893,6860.295591,7049.840679,7197.895326,7313.541576,7403.87346,7474.432162,7529.545928,7572.595576,7606.221878,7632.487557,7653.003814,7669.029168,0
210.4762791,210.4762786,210.476278,210.4762773,210.2232508,210.1496437,210.0546242,209.9319633,209.7736199,209.5692141,209.3053461,208.9647181,208.5250007,207.9573682,207.22461,206.2786905,205.0576005,203.4812923,201.4464318,198.8196251,195.4286735,191.0512852,185.4005031,178.1058937,0
2.349134731,2.398290094,2.43922907,2.47332504,2.643157317,2.643166398,2.643173962,2.643180262,2.643185508,2.643189878,2.643193517,2.643196548,2.643199072,2.643201175,2.643202926,2.643204384,2.643205598,2.64320661,2.643207452,2.643208154,2.643208738,2.643209225,2.64320963,2.643209968,0
88.6539749,88.65373011,88.65342565,88.65304699,60.20357701,65.77922088,70.26220141,73.86664868,76.76472955,79.09487122,80.96837318,82.47472347,83.6858731,84.65967277,85.44263615,86.07216158,86.5783184,86.98528328,87.31249492,87.57558264,87.78711285,87.95718931,88.09393576,88.2038839,0
106710.5609,106710.4523,106710.3217,106710.1648,103681.3374,103070.3127,102336.0601,101453.7277,100393.4516,99119.34535,97588.28477,95748.44885,93537.56559,90880.80433,87688.24302,83851.82463,79241.69983,83851.82463,87688.24302,90880.80433,93537.56559,95748.44885,97588.28477,99119.34535,0
4.094649586,4.094662246,4.094677358,4.094695395,4.362740639,4.414664743,4.476643101,4.550622554,4.638926917,4.744329975,4.87014261,5.020316803,5.19956977,5.413532141,5.19956977,5.020316803,4.87014261,4.744329975,4.638926917,4.550622554,4.476643101,4.414664743,4.362740639,4.319239766,1
67.35056892,67.3505651,67.35056017,67.3505538,65.22189425,64.60301798,63.80421498,62.7731749,61.44237917,59.72467939,57.50759045,54.64592427,57.50759045,59.72467939,61.44237917,62.7731749,63.80421498,64.60301798,65.22189425,65.70137147,66.07284863,66.36065225,66.58362943,66.75638201,0
32.8556064,32.85565119,32.85570446,32.85576782,33.6743417,33.82940216,34.01382107,34.23315702,34.49402107,34.80427594,35.17327308,35.61213448,36.13408793,36.7548657,37.49317875,38.37128068,37.49317875,36.7548657,36.13408793,35.61213448,35.17327308,34.80427594,34.49402107,34.23315702,1
3.061664451,3.052340602,3.044657346,3.038326011,3.008680939,3.008679894,3.008679032,3.008678322,3.008677737,3.008677255,3.008676858,3.008676531,3.008676261,3.008676039,3.008675856,3.008675705,3.008675581,3.008675478,3.008675394,3.008675324,3.008675267,3.008675219,3.008675181,3.008675148,1
605.9958569,596.5312812,588.5951577,581.9406539,547.4036186,547.4012145,547.3991987,547.3975084,547.3960911,547.3949027,547.3939062,547.3930706,547.39237,547.3917825,547.3912899,547.3908768,547.3905304,547.39024,547.3899965,547.3897923,547.3896211,547.3894775,547.3893571,547.3892562,1
23118.19041,23117.75551,23117.19382,23116.46839,22583.83663,22704.7863,22798.43553,22870.9465,22927.09049,22970.5618,23004.22088,23030.28253,23050.4616,23066.08591,23078.18354,23087.55053,23094.80322,23100.41885,23104.76694,23108.13359,23110.74033,23112.75868,23114.32146,23115.53149,0
37.61761989,37.61761739,37.61761422,37.61761022,37.0249109,36.86786836,36.66921691,36.41793216,36.10006876,35.69798648,35.18937128,34.54599694,33.73215862,34.54599694,35.18937128,35.69798648,36.10006876,36.41793216,36.66921691,36.86786836,37.0249109,37.14905982,37.2472049,37.32479282,0
7752.65206,7752.948882,7753.308133,7753.742943,7995.555685,7953.099926,7918.021906,7889.03956,7865.093614,7845.308868,7828.962212,7815.456192,7804.297178,7795.077318,7787.459637,7781.165717,7775.965521,7771.668988,7768.119084,7765.186063,7762.762728,7760.760507,7759.106221,7757.739409,1
1428.53117,1430.120473,1432.113102,1434.611414,1423.554481,1423.294198,1423.086598,1422.921019,1422.788954,1422.683621,1422.599608,1422.5326,1422.479155,1422.436528,1422.402529,1422.375412,1422.353783,1422.336533,1422.322774,1422.3118,1422.303047,1422.296066,1422.290498,1422.286057,1
1022.586702,1022.600415,1022.616609,1022.635733,1210.473659,1244.480736,1284.64053,1332.066216,1284.64053,1244.480736,1210.473659,1181.676664,1157.291538,1136.642356,1119.15675,1104.350041,1091.811807,1081.194503,1072.203833,1064.590586,1058.143733,1052.684576,1048.061793,1044.147248,1
23.01144007,23.00985381,23.0078809,23.00542708,22.6073807,22.68784506,22.75253973,22.80455531,22.84637669,22.88000177,22.90703689,22.92877356,22.94625021,22.96030172,22.97159937,22.98068287,22.98798614,22.9938581,22.99857925,23.00237513,23.00542708,23.0078809,23.00985381,23.01144007,0
86.43041329,86.43039374,86.43036934,86.43033888,83.7951625,83.14123062,82.32503179,81.30630102,80.03478193,78.44774752,76.46690566,73.99453682,70.90867325,67.05708209,62.24975536,56.2495364,62.24975536,67.05708209,70.90867325,73.99453682,76.46690566,78.44774752,80.03478193,81.30630102,0
63580.64887,63580.64394,63580.63772,63580.62987,62540.10478,62267.9987,61924.73716,61491.7131,60945.45371,60256.34809,59387.04209,58290.4135,56907.01772,55161.86544,52960.35771,50183.15809,46679.72377,42260.14514,46679.72377,50183.15809,52960.35771,55161.86544,56907.01772,58290.4135,0
45.35062656,45.3506281,45.35063005,45.35063251,45.69403502,45.78439575,45.8985326,46.04270164,46.2248051,46.45482445,46.74536752,47.11235959,47.57591627,48.16144608,48.90104313,49.8352463,51.01526121,52.50576697,54.38846133,56.76653872,59.77034656,56.76653872,54.38846133,52.50576697,1
2626.73635,2659.910497,2703.079921,2759.256168,2516.642857,2516.640326,2516.638381,2516.636887,2516.635738,2516.634856,2516.634178,2516.633656,2516.633256,2516.632948,2516.632712,2516.63253,2516.63239,2516.632283,2516.6322,2516.632137,2516.632088,2516.632051,2516.632022,2516.632,1
175.7140968,175.7171621,175.7208805,175.7253913,181.4341834,180.426915,179.5965748,178.9120851,178.347827,177.8826816,177.4992397,177.1831499,176.9225817,176.7077827,176.5307135,176.3847467,176.2644192,176.1652274,176.0834588,176.016053,175.9604871,175.9146814,175.8769215,175.8457943,1
9.517826476,9.480493781,9.436058684,9.383169983,9.685168721,9.689786658,9.693666475,9.696926152,9.699664809,9.701965726,9.70389887,9.705523024,9.706887578,9.708034025,9.708997226,9.709806471,9.710486369,9.711057593,9.711537515,9.711940726,9.71227949,9.712564106,9.71280323,9.713004133,0
2.123073286,2.05186903,1.966465361,1.864030662,2.479518721,2.479620948,2.479706178,2.479777238,2.479836484,2.479885879,2.479927061,2.479961396,2.479990023,2.48001389,2.480033789,2.48005038,2.480064212,2.480075744,2.480085359,2.480093376,2.480100059,2.480105632,2.480110277,2.480114151,0
1.552501869,1.551915936,1.551208414,1.550354074,1.548076748,1.549322448,1.550354074,1.551208414,1.551915936,1.552501869,1.55298711,1.553388962,1.553721755,1.553997358,1.554225598,1.554414615,1.554571149,1.554700783,1.554808139,1.554897046,1.554970674,1.55503165,1.555082146,1.555123965,0
190.2530193,190.2530093,190.2529973,190.2529828,189.8639406,189.7815631,189.6817463,189.5607984,189.4142459,189.2366684,189.021498,188.7607761,188.4448595,188.0620638,187.5982305,187.0362041,186.3551973,185.5300218,184.5301575,183.3186227,181.8506071,180.0718138,177.9164516,175.304801,0
27.72182523,27.87431094,28.07128472,28.32572607,27.20003915,27.19984301,27.19969117,27.19957362,27.19948262,27.19941218,27.19935764,27.19931543,27.19928275,27.19925744,27.19923786,27.1992227,27.19921096,27.19920187,27.19919484,27.19918939,27.19918517,27.19918191,27.19917938,27.19917743,1
